Risk_ID,Risk,Risk_Category,Likelihood_Score,Impact_Score,Probability,Expected_Loss_B,Monte_Carlo_Mean_B,Monte_Carlo_P90_B,ML_Warning_Percent,Risk_Score,High_Risk_Event
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,9.0,9.0,0.8237088658341571,5.934322070367737,5.01110301971089,7.986661201945097,95.1400045817532,81.0,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.425894749624589,8.478859197448665,0.26950000522014184,2.751522950260767,3.7516727048677407,7.960149462609445,64.29564424659165,54.48425679969153,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.338252487529179,9.0,0.5097012724468151,5.676494839380247,4.315926940847108,7.806881317060665,71.80124522311431,66.0442723877626,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.786670200690731,9.0,0.806678182179968,4.037510006153552,7.119639732154692,8.336517431077652,86.68021426338471,61.080031806216574,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.510862989148317,5.930300885346606,0.32437649891206044,2.1675116562218153,2.875891009004958,3.558581692396402,30.307771272908965,44.54167743426332,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.882250346073825,8.677166604255973,0.6127686771035648,5.903499489154562,5.316202665153771,8.475625892569614,93.26697581327142,51.04126626082493,1
R8,System Downtime and AI Platform Unavailability,Technical,7.254996750674599,9.0,0.4348842009553405,3.213145156191771,4.897937578945812,10.976265469518003,69.21248318922734,65.2949707560714,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.229262940299137,8.603732891603197,0.6022649136000746,2.387389601666159,3.291313395389724,6.4117658048164285,88.01982198122407,70.80238023310292,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.317146984710475,9.0,0.6476482061452832,5.711086630829008,5.777397968909764,9.71680213187946,84.50923839008554,65.85432286239427,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.559577061510467,8.267822685570387,0.671889739498864,4.6875163626273455,7.72395298503781,10.192950754505933,86.79409643878591,62.50124272247376,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.392559383088503,0.5877539208747975,4.334763047366936,3.2393723571339685,5.734266922246995,77.2237966125532,75.53303444779652,1
R8,System Downtime and AI Platform Unavailability,Technical,6.765665088957936,9.0,0.4565275587326364,2.726845647991743,5.113286036857406,11.481771118022255,77.231714543778,60.89098580062143,1
R8,System Downtime and AI Platform Unavailability,Technical,6.440670061862755,9.0,0.5681058366188609,4.1983067991936975,6.000408672442669,10.481441427313921,67.31667802845676,57.96603055676479,1
R8,System Downtime and AI Platform Unavailability,Technical,5.655955371528156,9.0,0.5682342186194128,5.326326018507574,6.047507581595019,10.528059618353327,55.744981173212906,50.90359834375341,1
R8,System Downtime and AI Platform Unavailability,Technical,7.132272790497422,8.89964205557135,0.41560268153179514,3.5422464641982248,4.470402540301588,9.02359274056336,58.05891702421283,63.47467487811809,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.286194759048022,6.751355770915694,0.48988537149297096,4.8477610064812495,5.053464237033665,9.70778148271118,79.4786211611502,49.19169303451455,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.009465194022682,9.0,0.831783095581849,5.362961477376386,6.2053941035956175,9.688206078970437,74.60619648899255,63.08518674620414,1
R8,System Downtime and AI Platform Unavailability,Technical,6.512006683792775,9.0,0.34899160660346623,3.931853001728336,5.107477956205977,9.911028271110743,65.42976903328889,58.608060154134975,1
R8,System Downtime and AI Platform Unavailability,Technical,5.9877266431629845,9.0,0.5909079517810274,3.6079253091973467,2.5668326158429466,9.19320920065169,67.58652670968944,53.88953978846686,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5467260218190059,3.803262772210692,2.854110670153098,5.719254448180405,83.3659804422354,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,8.040188564792752,9.0,0.47615291941353816,3.6993404382310695,4.51990837714402,11.441374450355227,63.081492432389574,72.36169708313477,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.502714891773257,5.686535891776688,0.38031581499682043,1.8801364033434256,1.573438303318898,3.5446760384180624,33.72061307885417,42.66445751783608,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.077901739453325,9.0,0.31018907921373906,3.9130344464809617,3.9189348575058,8.216617883416735,68.3951515028881,54.701115655079924,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,6.7899572107098205,9.0,0.6325806749428239,3.1038510404855075,4.0832564084559335,5.473377386130954,70.39150229292454,61.109614896388386,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.716315306321848,8.47639616994715,0.5860896028472823,4.994144761855931,7.190449258155862,7.190449258155862,76.88952070688524,56.93014933866394,1
R8,System Downtime and AI Platform Unavailability,Technical,5.819716396177128,9.0,0.6855925628380268,2.7968934385718818,3.615505500877757,10.213822221767533,77.73739551994963,52.37744756559415,1
R8,System Downtime and AI Platform Unavailability,Technical,6.3759012876742895,9.0,0.39380991384121933,4.897149273615005,5.102237082527437,10.7217419303623,79.83232687422881,57.383111589068605,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.60185798941153,8.449270090729406,0.7647611934814885,2.185972887084846,2.543047329890756,6.36208461681108,78.38610781379444,72.67942143463662,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.772112018449338,9.0,0.6298462561324945,3.029860607440241,2.918997417948854,6.468237571506403,72.34588818387259,78.94900816604404,1
R8,System Downtime and AI Platform Unavailability,Technical,7.579418982898969,6.740248498738694,0.4769487931646681,3.8782485434133753,5.643940112928808,9.98945342103004,78.1247113384166,51.087167420796334,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.63552415548847,2.31256212499854,4.0067943248801114,5.470042264848952,73.29373818777205,81.0,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.522561920875328,7.3486727733289,0.5555223978945675,7.137256352051553,4.556088772777156,9.723221029259195,73.38682865680697,55.280845973617275,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5883016257518592,3.7623951868902905,4.224306106079806,8.40966133009824,66.56444621488221,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,7.4796797395099635,9.0,0.5319597891887391,3.560509905799959,4.589492775351038,10.377399625059848,64.30908103872376,67.31711765558967,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,6.634200327206497,7.844830886207333,0.4200546255165986,1.9427956805145703,1.8610747015206537,4.2031849963977495,47.155878473999536,52.04417963215633,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.7003501307810506,2.665667166634086,4.331289182436612,7.2385113552056985,77.6375222316052,81.0,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.416929503264816,9.0,0.7515717750059099,3.7722261704596933,5.571515842012197,6.638833046885269,85.67547921648296,66.75236552938334,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.5798904582665745,2.2208028483792592,3.2385263176373003,5.651615344658924,79.27526079216047,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6413454717036321,2.889744186852576,4.06378791285145,6.134000612406478,82.06244487940629,81.0,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,8.9769751455535,8.344189739748789,0.596639316358958,2.818499180201945,4.489105531551014,5.699719668350948,75.38126338441752,74.90558390350739,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.717283581158775,6.36724756215308,0.46406380578189305,1.8294439994314158,1.8474996714974832,4.866645526341629,41.41312236843729,49.13785506857721,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.53629161013037,3.1180436791615143,4.488846084413878,5.6732615540166185,77.36880652705449,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,7.340654136412141,9.0,0.5272337649001171,3.7308314596296603,5.124454754201118,11.220949008170406,75.0785230402276,66.06588722770927,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,5.553363568772623,8.669330471884667,0.43370182975667215,4.900691671676647,3.382108353083652,10.79946683734707,67.71113278574818,48.14394400821468,1
R8,System Downtime and AI Platform Unavailability,Technical,6.665863551540157,9.0,0.41195717770023643,5.748625856009388,5.0601956553642555,11.579519696002563,66.88628453138216,59.992771963861415,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,4.40692786556777,9.0,0.48784407425865706,4.274875650111031,2.974286229506755,11.29878980767536,67.89132419017584,39.662350790109926,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.608228895307312,9.0,0.6621823439378715,6.3077788443429625,6.610108114342564,8.142489578592038,78.60463436962976,68.47406005776581,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,7.9965246338965805,5.343301838560986,0.3381931719782327,1.5782049773702347,2.1793334248828486,4.5713818989204515,38.01265733783374,42.72784477839782,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.4493923499076131,3.727835193979325,3.7015380935294626,9.290399658995062,96.86333000492888,81.0,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.2148265061166015,8.494395754652986,0.5557257761226566,7.0157061895805635,6.559804047485912,8.899183903236883,89.38182116135685,61.285591644114696,1
R8,System Downtime and AI Platform Unavailability,Technical,6.515209323643107,7.920272224471223,0.29470849096248986,4.498954901992048,4.109966160284025,6.777044693721367,69.26050996767505,51.60223144266644,1
R8,System Downtime and AI Platform Unavailability,Technical,6.997249758965817,9.0,0.4617329331760446,4.316013394583271,3.6049224370089537,9.124208839521536,71.9305499857046,62.97524783069235,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.679575685160641,9.0,0.6934447844773457,4.165045578872485,5.068806217473639,6.357275894236917,86.72781331108311,69.11618116644577,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,9.0,0.6114809693455562,2.818648659198268,3.416398800535986,7.274909788358322,93.63546806539793,81.0,1
R8,System Downtime and AI Platform Unavailability,Technical,6.394607076072461,9.0,0.47821768166530293,4.0873592146690445,4.820356611767085,8.53462504524473,74.68623932542164,57.55146368465215,1
R8,System Downtime and AI Platform Unavailability,Technical,7.288411148716062,8.49357717800379,0.36630774878835026,3.4428387222153503,4.373226916737639,11.221568742052023,59.58968307118374,61.90468259664313,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.210152560950745,7.406038302220718,0.7177233904334566,3.295609326528116,4.081331778350133,6.500967379144797,84.61144245767285,45.992627729035306,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,5.943672000694258,8.04734665110377,0.6063533684795297,4.687809993532988,4.877060852167965,9.848703125672106,78.1702644156648,47.83078897004618,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.319632675917476,9.0,0.7842622429852851,5.809612432408495,4.851011286658216,9.804193742023992,83.3746786037583,65.87669408325729,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,8.569866436259968,9.0,0.6288615550975895,4.273474803580259,4.436203421337482,7.3687229091306525,92.76194886676463,77.12879792633971,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,4.766721180644236,8.196491236057305,0.7210891571384878,5.236102298702664,3.383306825885228,10.367445427257913,91.78638916473368,39.07038838187921,1
R8,System Downtime and AI Platform Unavailability,Technical,7.163405474022404,7.923938606230308,0.4623485799907382,3.2699535255811565,4.392253481655183,9.582038510317338,67.02675486326189,56.76238518768765,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,7.412109161020286,8.642088275746856,0.5852775553421953,4.784104975383618,5.493998810634149,9.376431469346487,86.76000824479371,64.05610167900927,1
R7,Customer Data Breach and Information Security Risk,Cybersecurity,6.197186484622428,7.67153961740545,0.4195674194071323,3.361695714998204,3.791288868227558,10.536112616104743,55.004838375523775,47.54196163323057,1
R8,System Downtime and AI Platform Unavailability,Technical,5.892016957957092,8.12688816565832,0.4481953787606623,4.7905180857692145,5.160169982773955,8.308589284092063,65.61753835692076,47.88376288747963,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.218703293176942,8.077506917563113,0.7746659048354526,6.940857652291743,4.310764639290974,11.429398338172858,81.40088466967916,50.23161886890926,1
R6,Legacy System Integration Failure and Vendor Dependency,Technical,9.0,8.527803833639878,0.659492387811452,3.903559098304466,3.050711855036879,5.9073381840763135,77.18960623813983,76.7502345027589,1
R8,System Downtime and AI Platform Unavailability,Technical,6.3958323966841455,7.7548837393544705,0.4371062266700808,3.6372189987883,3.907311403530038,9.653712064803912,71.88333667620395,49.59893665268241,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.786527864000581,9.0,0.8122893814793828,5.345482722152693,6.179538700304177,7.471445753982696,86.56209151435016,61.07875077600523,1
R5,"Inventory Forecast Error, Stockout Risk and Fulfillment Disruption",Operational,6.753757878051283,9.0,0.7860775976380072,4.521079176463405,5.599589592142118,9.247526957564233,90.2448728203247,60.78382090246154,1
R14,"Regulatory Non-Compliance, Shadow AI and AI Governance Risk",Compliance,8.50945769340769,4.620569496099062,0.40429754788896505,1.7813712029909832,2.2385644512734,3.4435313813947475,31.377457215841027,39.318540646505056,0
